T_H,LST_Gauge,SUGRA_Gauge,cls_count,mrg_bases,mrg_rows,status,cls_externals
25,3 e7 + f4 + so8 + 2 su2+g2 + 2 su2+so7+su2,3 e7 + f4 + so8 + su2+g2 + 3 su2+so7+su2,0,2,4,MRG_ONLY,
25,3 e7 + f4 + so8 + 4 su2+so7+su2,3 e7 + f4 + so8 + 4 su2+so7+su2 + su3,1,1,1,MATCH,su3
25,3 e7 + f4 + so8 + 4 su2+so7+su2,3 e7 + f4 + so8 + su2 + 4 su2+so7+su2,1,0,0,CLS_ONLY_su2hat1,su2
25,3 e7 + f4 + so8 + su2+g2 + 3 su2+so7+su2,3 e7 + f4 + 2 so8 + su2 + su2+g2 + 3 su2+so7+su2,1,0,0,CLS_ONLY_su2hat1,so8 + su2
25,3 e7 + f4 + so8 + su2+g2 + 3 su2+so7+su2,3 e7 + f4 + 2 so8 + su2+g2 + 3 su2+so7+su2,1,1,1,MATCH,so8
25,3 e7 + f4 + so8 + su2+g2 + 3 su2+so7+su2,3 e7 + f4 + 2 so8 + su2+g2 + 3 su2+so7+su2 + su3,1,1,1,MATCH,so8 + su3
25,3 e7 + f4 + so8 + su2+g2 + 3 su2+so7+su2,3 e7 + f4 + so8 + 2 su2 + su2+g2 + 3 su2+so7+su2,3,0,0,CLS_ONLY_su2hat1,2 su2
25,3 e7 + f4 + so8 + su2+g2 + 3 su2+so7+su2,3 e7 + f4 + so8 + 2 su2+g2 + 3 su2+so7+su2,3,2,2,COUNT_DIFF,su2 + su3; su3
25,3 e7 + f4 + so8 + su2+g2 + 3 su2+so7+su2,3 e7 + f4 + so8 + 4 su2+so7+su2,0,1,2,MRG_ONLY,
25,3 e7 + f4 + so8 + su2+g2 + 3 su2+so7+su2,3 e7 + f4 + so8 + su2 + su2+g2 + 3 su2+so7+su2,5,0,0,CLS_ONLY_su2hat1,su2
25,3 e7 + f4 + so8 + su2+g2 + 3 su2+so7+su2,3 e7 + f4 + so8 + su2+g2 + 3 su2+so7+su2 + 2 su3,1,1,1,MATCH,2 su3
25,3 e7 + f4 + so8 + su2+g2 + 3 su2+so7+su2,3 e7 + f4 + so8 + su2+g2 + 3 su2+so7+su2 + su3,5,2,3,COUNT_DIFF,su3
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,3 e7 + 2 f4 + 2 su2+g2 + 3 su2+so7+su2,1,1,1,MATCH,f4 + su3
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,3 e7 + 2 f4 + su2 + su2+g2 + 3 su2+so7+su2,1,0,0,CLS_ONLY_su2hat1,f4 + su2
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,3 e7 + 2 f4 + su2+g2 + 3 su2+so7+su2,2,2,2,MATCH,f4
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,3 e7 + 2 f4 + su2+g2 + 3 su2+so7+su2 + su3,1,1,1,MATCH,f4 + su3
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,3 e7 + e7p + f4 + 2 su2+g2 + 3 su2+so7+su2,1,2,6,COUNT_DIFF,e7' + su3
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,3 e7 + e7p + f4 + su2 + su2+g2 + 3 su2+so7+su2,1,0,0,CLS_ONLY_su2hat1,e7' + su2
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,3 e7 + e7p + f4 + su2+g2 + 3 su2+so7+su2,2,2,2,MATCH,e7'
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,3 e7 + e7p + f4 + su2+g2 + 3 su2+so7+su2 + 2 su3,0,1,1,MRG_ONLY,
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,3 e7 + e7p + f4 + su2+g2 + 3 su2+so7+su2 + su3,1,2,3,COUNT_DIFF,e7' + su3
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,3 e7 + f4 + 2 su2 + su2+g2 + 3 su2+so7+su2,9,0,0,CLS_ONLY_su2hat1,2 su2
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,3 e7 + f4 + 2 su2+g2 + 3 su2+so7+su2,3,2,2,COUNT_DIFF,su2 + su3; su3
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,3 e7 + f4 + 2 su2+g2 + 3 su2+so7+su2 + su3,0,2,2,MRG_ONLY,
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,3 e7 + f4 + 3 su2+g2 + 3 su2+so7+su2,0,1,1,MRG_ONLY,
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,3 e7 + f4 + so8 + 2 su2+g2 + 3 su2+so7+su2,1,1,1,MATCH,so8 + su3
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,3 e7 + f4 + so8 + su2+g2 + 3 su2+so7+su2,2,2,2,MATCH,so8
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,3 e7 + f4 + so8 + su2+g2 + 3 su2+so7+su2 + su3,1,1,1,MATCH,so8 + su3
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,3 e7 + f4 + su2 + 2 su2+g2 + 3 su2+so7+su2,2,0,0,CLS_ONLY_su2hat1,2 su2 + su3; su2 + su3
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,3 e7 + f4 + su2 + su2+g2 + 3 su2+so7+su2,25,0,0,CLS_ONLY_su2hat1,su2
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,3 e7 + f4 + su2 + su2+g2 + 3 su2+so7+su2 + su3,3,0,0,CLS_ONLY_su2hat1,su2 + su3
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,3 e7 + f4 + su2+g2 + 3 su2+so7+su2 + su3,5,2,2,COUNT_DIFF,su3
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,4 e7 + f4 + 2 su2+g2 + 3 su2+so7+su2,1,2,4,COUNT_DIFF,e7 + su3
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,4 e7 + f4 + su2 + su2+g2 + 3 su2+so7+su2,3,0,0,CLS_ONLY_su2hat1,e7 + su2
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,4 e7 + f4 + su2+g2 + 3 su2+so7+su2,2,2,2,MATCH,e7
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,4 e7 + f4 + su2+g2 + 3 su2+so7+su2 + 2 su3,0,1,1,MRG_ONLY,
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,4 e7 + f4 + su2+g2 + 3 su2+so7+su2 + su3,1,2,3,COUNT_DIFF,e7 + su3
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,e6 + 3 e7 + f4 + 2 su2+g2 + 3 su2+so7+su2,1,2,5,COUNT_DIFF,e6 + su3
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,e6 + 3 e7 + f4 + su2 + su2+g2 + 3 su2+so7+su2,1,0,0,CLS_ONLY_su2hat1,e6 + su2
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,e6 + 3 e7 + f4 + su2+g2 + 3 su2+so7+su2,2,2,2,MATCH,e6
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,e6 + 3 e7 + f4 + su2+g2 + 3 su2+so7+su2 + 2 su3,0,1,1,MRG_ONLY,
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2,e6 + 3 e7 + f4 + su2+g2 + 3 su2+so7+su2 + su3,1,2,3,COUNT_DIFF,e6 + su3
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2 + su3,3 e7 + 2 f4 + so8 + su2+g2 + 3 su2+so7+su2 + su3,0,1,1,MRG_ONLY,
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2 + su3,3 e7 + 2 f4 + su2+g2 + 3 su2+so7+su2 + su3,1,1,1,MATCH,f4
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2 + su3,3 e7 + f4 + 2 su2+g2 + 3 su2+so7+su2,1,1,4,MATCH,su2
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2 + su3,3 e7 + f4 + 2 su2+g2 + 3 su2+so7+su2 + su3,3,1,1,COUNT_DIFF,su2 + su3
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2 + su3,3 e7 + f4 + so8 + su2+g2 + 3 su2+so7+su2 + su3,1,1,1,MATCH,so8
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2 + su3,3 e7 + f4 + su2 + 2 su2+g2 + 3 su2+so7+su2,1,0,0,CLS_ONLY_su2hat1,2 su2
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2 + su3,3 e7 + f4 + su2 + su2+g2 + 3 su2+so7+su2 + su3,3,0,0,CLS_ONLY_su2hat1,su2
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2 + su3,3 e7 + f4 + su2+g2 + 3 su2+so7+su2 + 2 su3,1,1,1,MATCH,su3
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2 + su3,e6 + 3 e7 + f4 + 2 su2+g2 + 3 su2+so7+su2 + su3,0,1,2,MRG_ONLY,
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2 + su3,e6 + 3 e7 + f4 + so8 + su2+g2 + 3 su2+so7+su2 + su3,0,1,1,MRG_ONLY,
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2 + su3,e6 + 3 e7 + f4 + su2+g2 + 3 su2+so7+su2 + 2 su3,0,1,3,MRG_ONLY,
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2 + su3,e6 + 3 e7 + f4 + su2+g2 + 3 su2+so7+su2 + 3 su3,0,1,1,MRG_ONLY,
25,3 e7 + f4 + su2+g2 + 3 su2+so7+su2 + su3,e6 + 3 e7 + f4 + su2+g2 + 3 su2+so7+su2 + su3,1,1,1,MATCH,e6
25,4 e6 + 2 f4 + 6 su3,4 e6 + 2 f4 + so8 + 6 su3,2,2,2,MATCH,so8
25,4 e6 + 2 f4 + 6 su3,4 e6 + 3 f4 + 6 su3,2,2,2,MATCH,f4
25,4 e6 + 2 f4 + 6 su3,4 e6 + 3 f4 + 7 su3,0,1,1,MRG_ONLY,
25,4 e6 + 2 f4 + 6 su3,4 e6 + 3 f4 + su2+g2 + 6 su3,0,1,1,MRG_ONLY,
25,4 e6 + 2 f4 + 6 su3,5 e6 + 2 f4 + 6 su3,2,2,2,MATCH,e6
25,4 e6 + 2 f4 + 6 su3,5 e6 + 2 f4 + 7 su3,0,1,1,MRG_ONLY,
25,4 e6 + 2 f4 + 6 su3,5 e6 + 2 f4 + su2+g2 + 6 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + 2 su2+g2 + 4 su3,4 e6 + 3 f4 + 2 su2+g2 + 4 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + 2 su2+g2 + 4 su3,4 e6 + e7 + 2 f4 + 2 su2+g2 + 4 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + 2 su2+g2 + 4 su3,4 e6 + e7 + f4 + 2 su2+g2 + 4 su3,1,1,1,MATCH,e7
25,4 e6 + f4 + 2 su2+g2 + 4 su3,4 e6 + e7 + f4 + 2 su2+g2 + 5 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + 2 su2+g2 + 4 su3,4 e6 + e7 + f4 + so8 + 2 su2+g2 + 4 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + 2 su2+g2 + 4 su3,4 e6 + e7 + f4 + so8 + su2+g2 + su2+so7+su2 + 4 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + 2 su2+g2 + 4 su3,4 e6 + e7 + f4 + su2+g2 + su2+so7+su2 + 4 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + 2 su2+g2 + 4 su3,4 e6 + e7p + 2 f4 + 2 su2+g2 + 4 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + 2 su2+g2 + 4 su3,4 e6 + e7p + f4 + 2 su2+g2 + 4 su3,1,1,1,MATCH,e7'
25,4 e6 + f4 + 2 su2+g2 + 4 su3,4 e6 + e7p + f4 + 2 su2+g2 + 5 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + 2 su2+g2 + 4 su3,4 e6 + e7p + f4 + so8 + 2 su2+g2 + 4 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + 2 su2+g2 + 4 su3,4 e6 + e7p + f4 + su2+g2 + su2+so7+su2 + 4 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + 2 su2+g2 + 4 su3,4 e6 + e8 + 2 f4 + 2 su2+g2 + 4 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + 2 su2+g2 + 4 su3,4 e6 + e8 + f4 + 2 su2+g2 + 4 su3,1,1,1,MATCH,e8
25,4 e6 + f4 + 2 su2+g2 + 4 su3,4 e6 + e8 + f4 + 2 su2+g2 + 5 su3,0,1,2,MRG_ONLY,
25,4 e6 + f4 + 2 su2+g2 + 4 su3,4 e6 + e8 + f4 + 2 su2+g2 + 6 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + 2 su2+g2 + 4 su3,4 e6 + e8 + f4 + 2 su2+g2 + su2+so7+su2 + 4 su3,0,1,2,MRG_ONLY,
25,4 e6 + f4 + 2 su2+g2 + 4 su3,4 e6 + e8 + f4 + 3 su2+g2 + 4 su3,0,1,2,MRG_ONLY,
25,4 e6 + f4 + 2 su2+g2 + 4 su3,4 e6 + e8 + f4 + 3 su2+g2 + 5 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + 2 su2+g2 + 4 su3,4 e6 + e8 + f4 + so8 + 2 su2+g2 + 4 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + 2 su2+g2 + 4 su3,4 e6 + e8 + f4 + so8 + su2+g2 + su2+so7+su2 + 4 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + 2 su2+g2 + 4 su3,4 e6 + e8 + f4 + su2+g2 + su2+so7+su2 + 4 su3,0,1,3,MRG_ONLY,
25,4 e6 + f4 + 2 su2+g2 + 4 su3,4 e6 + e8 + f4 + su2+g2 + su2+so7+su2 + 5 su3,0,1,2,MRG_ONLY,
25,4 e6 + f4 + 2 su2+g2 + 4 su3,4 e6 + e8 + f4 + su2+g2 + su2+so7+su2 + 6 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + 2 su2+g2 + 4 su3,5 e6 + 2 f4 + 2 su2+g2 + 4 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + 2 su2+g2 + 4 su3,5 e6 + f4 + 2 su2+g2 + 4 su3,1,1,1,MATCH,e6
25,4 e6 + f4 + 2 su2+g2 + 4 su3,5 e6 + f4 + so8 + 2 su2+g2 + 4 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + so8 + su2+g2 + 5 su3,4 e6 + 2 f4 + 2 so8 + su2+g2 + 5 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + so8 + su2+g2 + 5 su3,4 e6 + 2 f4 + so8 + su2+g2 + 5 su3,1,1,1,MATCH,f4
25,4 e6 + f4 + so8 + su2+g2 + 5 su3,4 e6 + e7 + f4 + 2 so8 + su2+g2 + 5 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + so8 + su2+g2 + 5 su3,4 e6 + e7 + f4 + 2 so8 + su2+g2 + 6 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + so8 + su2+g2 + 5 su3,4 e6 + e7 + f4 + so8 + 2 su2+g2 + 5 su3,0,1,2,MRG_ONLY,
25,4 e6 + f4 + so8 + su2+g2 + 5 su3,4 e6 + e7 + f4 + so8 + su2+g2 + 5 su3,1,1,1,MATCH,e7
25,4 e6 + f4 + so8 + su2+g2 + 5 su3,4 e6 + e7 + f4 + so8 + su2+g2 + 6 su3,0,1,4,MRG_ONLY,
25,4 e6 + f4 + so8 + su2+g2 + 5 su3,4 e6 + e7 + f4 + so8 + su2+g2 + 7 su3,0,1,2,MRG_ONLY,
25,4 e6 + f4 + so8 + su2+g2 + 5 su3,4 e6 + e7 + f4 + so8 + su2+g2 + 8 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + so8 + su2+g2 + 5 su3,4 e6 + e7 + f4 + so8 + su2+g2 + su2+so7+su2 + 5 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + so8 + su2+g2 + 5 su3,4 e6 + e7p + f4 + 2 so8 + su2+g2 + 5 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + so8 + su2+g2 + 5 su3,4 e6 + e7p + f4 + so8 + su2+g2 + 5 su3,1,1,1,MATCH,e7'
25,4 e6 + f4 + so8 + su2+g2 + 5 su3,4 e6 + e7p + f4 + so8 + su2+g2 + 6 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + so8 + su2+g2 + 5 su3,5 e6 + f4 + 2 so8 + su2+g2 + 5 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + so8 + su2+g2 + 5 su3,5 e6 + f4 + so8 + su2+g2 + 5 su3,1,1,1,MATCH,e6
25,4 e6 + f4 + so8 + su2+g2 + 5 su3,5 e6 + f4 + so8 + su2+g2 + 6 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + su2+g2 + 5 su3,4 e6 + 3 f4 + su2+g2 + 5 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + su2+g2 + 5 su3,4 e6 + e7 + 2 f4 + su2+g2 + 5 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + su2+g2 + 5 su3,4 e6 + e7 + 2 f4 + su2+g2 + 6 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + su2+g2 + 5 su3,4 e6 + e7 + f4 + so8 + su2+g2 + 5 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + su2+g2 + 5 su3,4 e6 + e7 + f4 + so8 + su2+g2 + 6 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + su2+g2 + 5 su3,4 e6 + e7 + f4 + su2+g2 + 5 su3,1,1,1,MATCH,e7
25,4 e6 + f4 + su2+g2 + 5 su3,4 e6 + e7 + f4 + su2+g2 + 6 su3,0,1,2,MRG_ONLY,
25,4 e6 + f4 + su2+g2 + 5 su3,4 e6 + e7 + f4 + su2+g2 + 7 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + su2+g2 + 5 su3,4 e6 + e7p + 2 f4 + su2+g2 + 5 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + su2+g2 + 5 su3,4 e6 + e7p + f4 + so8 + su2+g2 + 5 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + su2+g2 + 5 su3,4 e6 + e7p + f4 + su2+g2 + 5 su3,1,1,1,MATCH,e7'
25,4 e6 + f4 + su2+g2 + 5 su3,4 e6 + e7p + f4 + su2+g2 + 6 su3,0,1,2,MRG_ONLY,
25,4 e6 + f4 + su2+g2 + 5 su3,4 e6 + e8 + 2 f4 + su2+g2 + 5 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + su2+g2 + 5 su3,4 e6 + e8 + 2 f4 + su2+g2 + 6 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + su2+g2 + 5 su3,4 e6 + e8 + f4 + 2 su2+g2 + 5 su3,0,1,4,MRG_ONLY,
25,4 e6 + f4 + su2+g2 + 5 su3,4 e6 + e8 + f4 + 2 su2+g2 + 6 su3,0,1,4,MRG_ONLY,
25,4 e6 + f4 + su2+g2 + 5 su3,4 e6 + e8 + f4 + 2 su2+g2 + 7 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + su2+g2 + 5 su3,4 e6 + e8 + f4 + 3 su2+g2 + 5 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + su2+g2 + 5 su3,4 e6 + e8 + f4 + so8 + su2+g2 + 5 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + su2+g2 + 5 su3,4 e6 + e8 + f4 + so8 + su2+g2 + 6 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + su2+g2 + 5 su3,4 e6 + e8 + f4 + so8 + su2+g2 + 7 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + su2+g2 + 5 su3,4 e6 + e8 + f4 + su2+g2 + 5 su3,1,1,1,MATCH,e8
25,4 e6 + f4 + su2+g2 + 5 su3,4 e6 + e8 + f4 + su2+g2 + 6 su3,0,1,4,MRG_ONLY,
25,4 e6 + f4 + su2+g2 + 5 su3,4 e6 + e8 + f4 + su2+g2 + 7 su3,0,1,6,MRG_ONLY,
25,4 e6 + f4 + su2+g2 + 5 su3,4 e6 + e8 + f4 + su2+g2 + 8 su3,0,1,4,MRG_ONLY,
25,4 e6 + f4 + su2+g2 + 5 su3,4 e6 + e8 + f4 + su2+g2 + 9 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + su2+g2 + 5 su3,4 e6 + e8 + f4 + su2+g2 + su2+so7+su2 + 5 su3,0,1,5,MRG_ONLY,
25,4 e6 + f4 + su2+g2 + 5 su3,4 e6 + e8 + f4 + su2+g2 + su2+so7+su2 + 6 su3,0,1,3,MRG_ONLY,
25,4 e6 + f4 + su2+g2 + 5 su3,5 e6 + 2 f4 + su2+g2 + 5 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + su2+g2 + 5 su3,5 e6 + e7 + f4 + su2+g2 + 5 su3,1,1,1,MATCH,e6 + e7
25,4 e6 + f4 + su2+g2 + 5 su3,5 e6 + e7 + f4 + su2+g2 + 6 su3,0,1,1,MRG_ONLY,
25,4 e6 + f4 + su2+g2 + 5 su3,5 e6 + e7p + f4 + su2+g2 + 5 su3,1,1,1,MATCH,e6 + e7'
