"TH"	"index"	"LST gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	28	140	1	1	0	0	0	0	1	0	7
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	28	147	1	0	0	0	0	0	1	0	4
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	28	166	2	1	0	0	0	1	0	0	2
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	28	167	1	1	0	0	0	1	0	0	3
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	28	168	1	1	0	0	0	1	0	0	2
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	28	175	1	0	0	0	0	1	0	0	3
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	29	139	1	1	0	0	0	0	1	0	2
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	29	147	1	0	0	0	0	0	1	0	2
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	29	147	1	0	1	0	0	1	0	0	2
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	29	175	1	0	0	0	0	1	0	0	2
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	30	139	1	1	0	0	0	0	1	0	3
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	31	139	1	1	0	0	0	0	1	0	2
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	31	147	1	0	0	0	0	0	1	0	2
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	35	140	1	1	0	0	0	0	1	0	2
22	209	"3 e6+f5+so(8)+4 su(3)+g2+su(2)"	22	255	0	0	1	0	0	0	0	0	3
22	209	"3 e6+f5+so(8)+4 su(3)+g2+su(2)"	28	134	0	2	0	0	0	0	1	0	3
22	209	"3 e6+f5+so(8)+4 su(3)+g2+su(2)"	28	141	1	1	0	0	0	0	1	0	8
22	209	"3 e6+f5+so(8)+4 su(3)+g2+su(2)"	28	142	0	1	0	0	0	0	1	0	4
22	209	"3 e6+f5+so(8)+4 su(3)+g2+su(2)"	29	169	1	1	0	0	0	1	0	0	5
22	209	"3 e6+f5+so(8)+4 su(3)+g2+su(2)"	30	162	0	2	0	0	0	1	0	0	2
22	209	"3 e6+f5+so(8)+4 su(3)+g2+su(2)"	30	169	1	1	0	0	0	1	0	0	3
22	210	"2 e7+e6+so(8)+su(3)+g2+su(2)+2(so(7)+2 su(2))"	22	199	0	0	1	0	0	0	0	0	2
22	210	"2 e7+e6+so(8)+su(3)+g2+su(2)+2(so(7)+2 su(2))"	22	219	0	1	0	0	0	0	0	0	2
22	210	"2 e7+e6+so(8)+su(3)+g2+su(2)+2(so(7)+2 su(2))"	23	191	0	1	1	0	0	0	0	0	2
22	210	"2 e7+e6+so(8)+su(3)+g2+su(2)+2(so(7)+2 su(2))"	23	218	1	1	0	0	0	0	0	0	2
22	210	"2 e7+e6+so(8)+su(3)+g2+su(2)+2(so(7)+2 su(2))"	25	189	1	1	1	0	0	0	0	0	4
22	210	"2 e7+e6+so(8)+su(3)+g2+su(2)+2(so(7)+2 su(2))"	25	190	1	1	1	0	0	0	0	0	6
22	210	"2 e7+e6+so(8)+su(3)+g2+su(2)+2(so(7)+2 su(2))"	26	165	1	1	0	1	0	0	0	0	4
22	210	"2 e7+e6+so(8)+su(3)+g2+su(2)+2(so(7)+2 su(2))"	26	166	1	1	0	1	0	0	0	0	2
22	210	"2 e7+e6+so(8)+su(3)+g2+su(2)+2(so(7)+2 su(2))"	26	169	1	0	2	0	0	0	0	0	3
22	210	"2 e7+e6+so(8)+su(3)+g2+su(2)+2(so(7)+2 su(2))"	26	173	1	0	0	1	0	0	0	0	5
22	210	"2 e7+e6+so(8)+su(3)+g2+su(2)+2(so(7)+2 su(2))"	27	139	1	1	0	0	1	0	0	0	5
22	210	"2 e7+e6+so(8)+su(3)+g2+su(2)+2(so(7)+2 su(2))"	27	140	1	1	0	0	1	0	0	0	2
22	210	"2 e7+e6+so(8)+su(3)+g2+su(2)+2(so(7)+2 su(2))"	27	147	1	0	0	0	1	0	0	0	7
22	210	"2 e7+e6+so(8)+su(3)+g2+su(2)+2(so(7)+2 su(2))"	27	169	1	0	2	0	0	0	0	0	3
22	210	"2 e7+e6+so(8)+su(3)+g2+su(2)+2(so(7)+2 su(2))"	27	173	1	0	0	1	0	0	0	0	2
22	210	"2 e7+e6+so(8)+su(3)+g2+su(2)+2(so(7)+2 su(2))"	27	225	1	0	0	0	0	0	0	0	2
22	210	"2 e7+e6+so(8)+su(3)+g2+su(2)+2(so(7)+2 su(2))"	28	119	1	0	1	0	1	0	0	0	2
22	210	"2 e7+e6+so(8)+su(3)+g2+su(2)+2(so(7)+2 su(2))"	28	139	1	1	0	0	1	0	0	0	2
22	210	"2 e7+e6+so(8)+su(3)+g2+su(2)+2(so(7)+2 su(2))"	28	140	1	1	0	0	1	0	0	0	3
22	210	"2 e7+e6+so(8)+su(3)+g2+su(2)+2(so(7)+2 su(2))"	28	147	1	0	0	0	1	0	0	0	3
22	210	"2 e7+e6+so(8)+su(3)+g2+su(2)+2(so(7)+2 su(2))"	28	169	1	0	2	0	0	0	0	0	2
22	210	"2 e7+e6+so(8)+su(3)+g2+su(2)+2(so(7)+2 su(2))"	28	225	1	0	0	0	0	0	0	0	3
22	210	"2 e7+e6+so(8)+su(3)+g2+su(2)+2(so(7)+2 su(2))"	29	139	1	1	0	0	1	0	0	0	3
22	211	"2 e7+e7'+so(8)+g2+su(2)+2(so(7)+2 su(2))"	25	189	1	2	0	0	0	0	0	0	2
22	211	"2 e7+e7'+so(8)+g2+su(2)+2(so(7)+2 su(2))"	25	190	1	2	0	0	0	0	0	0	2
22	211	"2 e7+e7'+so(8)+g2+su(2)+2(so(7)+2 su(2))"	27	206	1	0	0	0	0	0	0	0	2
22	211	"2 e7+e7'+so(8)+g2+su(2)+2(so(7)+2 su(2))"	28	206	1	0	0	0	0	0	0	0	3
22	212	"e8+e6+f5+2 so(8)+2 su(3)+2(g2+su(2))"	26	161	1	1	0	0	0	0	0	0	6
22	212	"e8+e6+f5+2 so(8)+2 su(3)+2(g2+su(2))"	26	162	0	1	0	0	0	0	0	0	2
22	212	"e8+e6+f5+2 so(8)+2 su(3)+2(g2+su(2))"	27	161	1	1	0	0	0	0	0	0	6
22	212	"e8+e6+f5+2 so(8)+2 su(3)+2(g2+su(2))"	28	161	1	1	0	0	0	0	0	0	3
22	212	"e8+e6+f5+2 so(8)+2 su(3)+2(g2+su(2))"	29	161	1	1	0	0	0	0	0	0	3
22	213	"e8+e6+f5+2 so(8)+su(3)+2(g2+su(2))"	26	160	1	2	0	0	0	0	0	0	2
22	213	"e8+e6+f5+2 so(8)+su(3)+2(g2+su(2))"	26	169	1	1	0	0	0	0	0	0	10
22	213	"e8+e6+f5+2 so(8)+su(3)+2(g2+su(2))"	26	170	0	1	0	0	0	0	0	0	2
22	213	"e8+e6+f5+2 so(8)+su(3)+2(g2+su(2))"	27	169	1	1	0	0	0	0	0	0	3
22	213	"e8+e6+f5+2 so(8)+su(3)+2(g2+su(2))"	27	170	0	1	0	0	0	0	0	0	2
22	213	"e8+e6+f5+2 so(8)+su(3)+2(g2+su(2))"	28	160	1	2	0	0	0	0	0	0	3
22	214	"e8+e6+f5+2 so(8)+3(g2+su(2))"	26	168	1	1	0	0	0	0	0	0	7
22	214	"e8+e6+f5+2 so(8)+3(g2+su(2))"	26	169	0	1	0	0	0	0	0	0	2
22	214	"e8+e6+f5+2 so(8)+3(g2+su(2))"	27	168	1	1	0	0	0	0	0	0	7
22	214	"e8+e6+f5+2 so(8)+3(g2+su(2))"	27	169	0	1	0	0	0	0	0	0	2
22	214	"e8+e6+f5+2 so(8)+3(g2+su(2))"	29	168	1	1	0	0	0	0	0	0	3
22	215	"e8+f5+3 so(8)+3(g2+su(2))"	22	199	0	0	1	0	0	0	0	0	2
22	215	"e8+f5+3 so(8)+3(g2+su(2))"	22	219	0	1	0	0	0	0	0	0	2
22	215	"e8+f5+3 so(8)+3(g2+su(2))"	23	191	0	1	1	0	0	0	0	0	2
22	215	"e8+f5+3 so(8)+3(g2+su(2))"	23	218	1	1	0	0	0	0	0	0	2
22	215	"e8+f5+3 so(8)+3(g2+su(2))"	25	190	1	1	1	0	0	0	0	0	5
22	215	"e8+f5+3 so(8)+3(g2+su(2))"	26	166	1	1	0	1	0	0	0	0	6
22	215	"e8+f5+3 so(8)+3(g2+su(2))"	27	140	1	1	0	0	1	0	0	0	4
22	215	"e8+f5+3 so(8)+3(g2+su(2))"	27	166	1	1	0	1	0	0	0	0	3
22	215	"e8+f5+3 so(8)+3(g2+su(2))"	28	113	1	1	0	0	0	1	0	0	2
22	215	"e8+f5+3 so(8)+3(g2+su(2))"	29	85	1	1	0	0	0	0	1	0	2
22	215	"e8+f5+3 so(8)+3(g2+su(2))"	30	86	0	1	0	0	0	0	1	0	2
22	216	"e8+e6+f5+2 so(8)+3(g2+su(2))"	22	169	0	1	0	0	0	0	0	0	2
22	216	"e8+e6+f5+2 so(8)+3(g2+su(2))"	26	160	1	2	0	0	0	0	0	0	2
22	216	"e8+e6+f5+2 so(8)+3(g2+su(2))"	26	166	2	1	0	0	0	0	0	0	2
22	216	"e8+e6+f5+2 so(8)+3(g2+su(2))"	26	168	1	1	0	0	0	0	0	0	16
22	216	"e8+e6+f5+2 so(8)+3(g2+su(2))"	27	166	2	1	0	0	0	0	0	0	2
22	216	"e8+e6+f5+2 so(8)+3(g2+su(2))"	27	168	1	1	0	0	0	0	0	0	9
22	216	"e8+e6+f5+2 so(8)+3(g2+su(2))"	28	160	1	2	0	0	0	0	0	0	3
22	216	"e8+e6+f5+2 so(8)+3(g2+su(2))"	28	168	1	1	0	0	0	0	0	0	2
22	216	"e8+e6+f5+2 so(8)+3(g2+su(2))"	29	168	1	1	0	0	0	0	0	0	2
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	22	169	0	1	0	0	0	0	0	0	2
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	26	159	1	2	0	0	0	0	0	0	4
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	26	160	1	2	0	0	0	0	0	0	3
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	26	166	2	1	0	0	0	0	0	0	8
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	26	167	1	1	0	0	0	0	0	0	19
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	26	168	1	1	0	0	0	0	0	0	10
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	26	175	1	0	0	0	0	0	0	0	15
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	27	139	1	1	1	0	0	0	0	0	2
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	27	147	1	0	1	0	0	0	0	0	8
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	27	159	1	2	0	0	0	0	0	0	3
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	27	166	2	1	0	0	0	0	0	0	11
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	27	167	1	1	0	0	0	0	0	0	20
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	27	168	1	1	0	0	0	0	0	0	10
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	27	169	0	1	0	0	0	0	0	0	2
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	27	175	1	0	0	0	0	0	0	0	12
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	28	147	1	0	1	0	0	0	0	0	2
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	28	161	0	2	0	0	0	0	0	0	2
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	28	167	1	1	0	0	0	0	0	0	5
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	28	168	1	1	0	0	0	0	0	0	5
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	28	175	1	0	0	0	0	0	0	0	3
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	29	159	1	2	0	0	0	0	0	0	2
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	29	166	2	1	0	0	0	0	0	0	3
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	29	167	1	1	0	0	0	0	0	0	8
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	29	168	1	1	0	0	0	0	0	0	2
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	29	169	0	1	0	0	0	0	0	0	2
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	29	175	1	0	0	0	0	0	0	0	3
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	30	167	1	1	0	0	0	0	0	0	2
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	30	168	1	1	0	0	0	0	0	0	4
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	30	169	0	1	0	0	0	0	0	0	2
22	218	"2 e7+2 e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	38	159	1	2	0	0	0	0	0	0	2
22	220	"e7+3 e6+f5+4 su(3)+g2+su(2)"	28	169	1	1	0	0	0	0	0	0	3
22	220	"e7+3 e6+f5+4 su(3)+g2+su(2)"	29	167	2	1	0	0	0	0	0	0	4
22	220	"e7+3 e6+f5+4 su(3)+g2+su(2)"	29	169	1	1	0	0	0	0	0	0	7
22	220	"e7+3 e6+f5+4 su(3)+g2+su(2)"	29	170	0	1	0	0	0	0	0	0	4
22	222	"4 e6+f5+4 su(3)"	22	233	0	1	0	0	0	0	0	0	2
22	228	"4 e6+so(8)+6 su(3)"	23	242	0	1	0	0	0	0	0	0	2
22	229	"4 e6+so(8)+5 su(3)"	22	222	0	1	1	0	0	0	0	0	2
22	229	"4 e6+so(8)+5 su(3)"	22	230	0	0	1	0	0	0	0	0	2
22	229	"4 e6+so(8)+5 su(3)"	22	249	1	1	0	0	0	0	0	0	2
22	229	"4 e6+so(8)+5 su(3)"	22	250	0	1	0	0	0	0	0	0	4
22	229	"4 e6+so(8)+5 su(3)"	23	242	0	2	0	0	0	0	0	0	5
22	229	"4 e6+so(8)+5 su(3)"	26	164	0	2	0	0	1	0	0	0	3
22	229	"4 e6+so(8)+5 su(3)"	26	171	1	1	0	0	1	0	0	0	12
22	229	"4 e6+so(8)+5 su(3)"	26	172	0	1	0	0	1	0	0	0	7
22	229	"4 e6+so(8)+5 su(3)"	27	171	1	1	0	0	1	0	0	0	5
22	229	"4 e6+so(8)+5 su(3)"	28	172	0	1	0	0	1	0	0	0	2
22	229	"4 e6+so(8)+5 su(3)"	29	171	1	1	0	0	1	0	0	0	4
22	229	"4 e6+so(8)+5 su(3)"	30	164	0	2	0	0	1	0	0	0	2
22	229	"4 e6+so(8)+5 su(3)"	30	171	1	1	0	0	1	0	0	0	3
22	232	"e7'+4 e6+4 su(3)+so(7)+2 su(2)"	26	169	1	1	0	0	0	0	0	0	4
22	232	"e7'+4 e6+4 su(3)+so(7)+2 su(2)"	29	162	0	2	0	0	0	0	0	0	2
22	232	"e7'+4 e6+4 su(3)+so(7)+2 su(2)"	29	167	2	1	0	0	0	0	0	0	2
22	232	"e7'+4 e6+4 su(3)+so(7)+2 su(2)"	29	169	1	1	0	0	0	0	0	0	6
22	232	"e7'+4 e6+4 su(3)+so(7)+2 su(2)"	29	170	0	1	0	0	0	0	0	0	3
22	233	"4 e6+so(8)+4 su(3)+g2+su(2)"	22	221	0	1	1	0	0	0	0	0	2
22	233	"4 e6+so(8)+4 su(3)+g2+su(2)"	22	229	0	0	1	0	0	0	0	0	2
22	233	"4 e6+so(8)+4 su(3)+g2+su(2)"	22	248	1	1	0	0	0	0	0	0	2
22	233	"4 e6+so(8)+4 su(3)+g2+su(2)"	22	249	0	1	0	0	0	0	0	0	3
22	233	"4 e6+so(8)+4 su(3)+g2+su(2)"	22	255	1	0	0	0	0	0	0	0	2
22	233	"4 e6+so(8)+4 su(3)+g2+su(2)"	27	255	1	0	0	0	0	0	0	0	8
22	233	"4 e6+so(8)+4 su(3)+g2+su(2)"	28	255	1	0	0	0	0	0	0	0	2
22	233	"4 e6+so(8)+4 su(3)+g2+su(2)"	29	255	1	0	0	0	0	0	0	0	3
22	234	"4 e6+so(8)+6 su(3)"	22	249	1	0	0	0	0	0	0	0	2
22	234	"4 e6+so(8)+6 su(3)"	27	249	1	0	0	0	0	0	0	0	2
22	234	"4 e6+so(8)+6 su(3)"	28	249	1	0	0	0	0	0	0	0	5
22	237	"e7+4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	27	147	1	0	0	0	0	0	0	0	3
22	239	"2 e7+2 e6+so(8)+su(3)+g2+su(2)+2(so(7)+2 su(2))"	27	147	1	0	0	0	0	0	0	0	2
22	243	"8 so(8)+g2+su(2)"	27	148	1	1	0	0	0	0	0	1	4
22	243	"8 so(8)+g2+su(2)"	28	141	0	2	0	0	0	0	0	1	2
22	243	"8 so(8)+g2+su(2)"	29	133	0	3	0	0	0	0	0	1	2
22	243	"8 so(8)+g2+su(2)"	29	140	1	2	0	0	0	0	0	1	2
22	243	"8 so(8)+g2+su(2)"	29	141	0	2	0	0	0	0	0	1	2
22	243	"8 so(8)+g2+su(2)"	29	148	1	1	0	0	0	0	0	1	7
22	243	"8 so(8)+g2+su(2)"	29	149	0	1	0	0	0	0	0	1	4
22	243	"8 so(8)+g2+su(2)"	30	140	1	2	0	0	0	0	0	1	4
22	243	"8 so(8)+g2+su(2)"	30	141	0	2	0	0	0	0	0	1	2
22	243	"8 so(8)+g2+su(2)"	30	148	1	1	0	0	0	0	0	1	2
22	243	"8 so(8)+g2+su(2)"	32	146	2	1	0	0	0	0	0	1	2
22	243	"8 so(8)+g2+su(2)"	34	146	2	1	0	0	0	0	0	1	2
22	243	"8 so(8)+g2+su(2)"	35	146	2	1	0	0	0	0	0	1	2
22	243	"8 so(8)+g2+su(2)"	37	146	2	1	0	0	0	0	0	1	2
22	243	"8 so(8)+g2+su(2)"	38	146	2	1	0	0	0	0	0	1	2
22	245	"8 so(8)+g2+su(2)"	29	149	0	1	0	0	0	0	0	1	2
22	246	"7 so(8)+2(g2+su(2))"	22	239	0	0	0	1	0	0	1	0	2
22	246	"7 so(8)+2(g2+su(2))"	22	241	0	0	0	0	1	1	0	0	2
22	246	"7 so(8)+2(g2+su(2))"	23	213	0	0	0	0	1	0	1	0	2
22	246	"7 so(8)+2(g2+su(2))"	24	186	0	0	0	0	0	1	1	0	2
22	246	"7 so(8)+2(g2+su(2))"	26	166	1	1	0	0	0	0	0	1	2
22	246	"7 so(8)+2(g2+su(2))"	26	167	1	1	0	0	0	0	0	1	2
22	246	"7 so(8)+2(g2+su(2))"	26	174	1	0	0	0	0	0	0	1	3
22	246	"7 so(8)+2(g2+su(2))"	27	167	1	1	0	0	0	0	0	1	4
22	246	"7 so(8)+2(g2+su(2))"	28	167	1	1	0	0	0	0	0	1	2
22	246	"7 so(8)+2(g2+su(2))"	28	174	1	0	0	0	0	0	0	1	2
22	246	"7 so(8)+2(g2+su(2))"	29	159	1	2	0	0	0	0	0	1	2
22	246	"7 so(8)+2(g2+su(2))"	30	166	1	1	0	0	0	0	0	1	2
22	249	"e8+8 so(8)+g2+su(2)"	27	148	1	1	0	0	0	0	0	0	2
22	249	"e8+8 so(8)+g2+su(2)"	29	149	0	1	0	0	0	0	0	0	2
